"response_id","experience"
"GEN24_1069892","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1069892","Some other Maori cultural activity"
"GEN24_1069892","Visit a Maori marae (a Maori meeting place)"
"GEN24_1069892","Watch a live Maori performance"
"GEN24_1069896","None of these"
"GEN24_1069902","None of these"
"GEN24_1069907","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1069911","See Maori art or crafts being created"
"GEN24_1069911","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1069924","Some other Maori cultural activity"
"GEN24_1069927","Eat Maori traditional food"
"GEN24_1069927","Visit a Maori marae (a Maori meeting place)"
"GEN24_1069927","Watch a live Maori performance"
"GEN24_1069936","See Maori art or crafts being created"
"GEN24_1069970","None of these"
"GEN24_1069977","None of these"
"GEN24_1069979","None of these"
"GEN24_1069983","Visit a Maori marae (a Maori meeting place)"
"GEN24_1069985","None of these"
"GEN24_1069989","None of these"
"GEN24_1069990","None of these"
"GEN24_1069991","See Maori art or crafts being created"
"GEN24_1069991","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1069991","Some other Maori cultural activity"
"GEN24_1069994","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1069996","Eat Maori traditional food"
"GEN24_1069996","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1069996","Visit a Maori marae (a Maori meeting place)"
"GEN24_1069996","Watch a live Maori performance"
"GEN24_1070008","None of these"
"GEN24_1070013","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070013","Some other Maori cultural activity"
"GEN24_1070034","None of these"
"GEN24_1070036","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070041","None of these"
"GEN24_1070045","None of these"
"GEN24_1070046","Watch a live Maori performance"
"GEN24_1070047","Eat Maori traditional food"
"GEN24_1070047","Watch a live Maori performance"
"GEN24_1070048","None of these"
"GEN24_1070049","None of these"
"GEN24_1070051","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070056","None of these"
"GEN24_1070059","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070061","Eat Maori traditional food"
"GEN24_1070061","Some other Maori cultural activity"
"GEN24_1070061","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070061","Watch a live Maori performance"
"GEN24_1070068","None of these"
"GEN24_1070073","See Maori art or crafts being created"
"GEN24_1070073","Visit a Maori family in their home"
"GEN24_1070073","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070073","Watch a live Maori performance"
"GEN24_1070076","Watch a live Maori performance"
"GEN24_1070077","None of these"
"GEN24_1070079","Watch a live Maori performance"
"GEN24_1070088","Eat Maori traditional food"
"GEN24_1070088","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070088","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070092","None of these"
"GEN24_1070096","None of these"
"GEN24_1070100","Eat Maori traditional food"
"GEN24_1070100","See Maori art or crafts being created"
"GEN24_1070100","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070100","Watch a live Maori performance"
"GEN24_1070102","None of these"
"GEN24_1070108","None of these"
"GEN24_1070124","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070125","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070125","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070128","See Maori art or crafts being created"
"GEN24_1070128","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070129","None of these"
"GEN24_1070136","None of these"
"GEN24_1070138","None of these"
"GEN24_1070139","None of these"
"GEN24_1070144","None of these"
"GEN24_1070148","None of these"
"GEN24_1070149","None of these"
"GEN24_1070151","None of these"
"GEN24_1070161","See Maori art or crafts being created"
"GEN24_1070177","None of these"
"GEN24_1070178","None of these"
"GEN24_1070187","Eat Maori traditional food"
"GEN24_1070187","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070187","Watch a live Maori performance"
"GEN24_1070191","None of these"
"GEN24_1070205","None of these"
"GEN24_1070208","None of these"
"GEN24_1070209","Eat Maori traditional food"
"GEN24_1070209","Some other Maori cultural activity"
"GEN24_1070209","Watch a live Maori performance"
"GEN24_1070220","None of these"
"GEN24_1070230","None of these"
"GEN24_1070249","None of these"
"GEN24_1070250","None of these"
"GEN24_1070252","See Maori art or crafts being created"
"GEN24_1070252","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070252","Visit a Maori family in their home"
"GEN24_1070252","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070254","None of these"
"GEN24_1070257","Eat Maori traditional food"
"GEN24_1070257","See Maori art or crafts being created"
"GEN24_1070257","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070257","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070257","Watch a live Maori performance"
"GEN24_1070264","None of these"
"GEN24_1070269","None of these"
"GEN24_1070274","None of these"
"GEN24_1070282","None of these"
"GEN24_1070291","See Maori art or crafts being created"
"GEN24_1070291","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070291","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070292","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070292","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070295","None of these"
"GEN24_1070298","Eat Maori traditional food"
"GEN24_1070298","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070298","Visit a Maori family in their home"
"GEN24_1070299","None of these"
"GEN24_1070301","None of these"
"GEN24_1070310","None of these"
"GEN24_1070311","Eat Maori traditional food"
"GEN24_1070311","See Maori art or crafts being created"
"GEN24_1070311","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070312","None of these"
"GEN24_1070313","None of these"
"GEN24_1070322","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070322","Some other Maori cultural activity"
"GEN24_1070322","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070332","None of these"
"GEN24_1070336","None of these"
"GEN24_1070354","See Maori art or crafts being created"
"GEN24_1070354","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070354","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070360","See Maori art or crafts being created"
"GEN24_1070360","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070366","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070366","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070368","None of these"
"GEN24_1070370","None of these"
"GEN24_1070375","None of these"
"GEN24_1070385","None of these"
"GEN24_1070395","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070406","None of these"
"GEN24_1070409","None of these"
"GEN24_1070426","None of these"
"GEN24_1070430","None of these"
"GEN24_1070436","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070443","None of these"
"GEN24_1070449","None of these"
"GEN24_1070456","Eat Maori traditional food"
"GEN24_1070456","Watch a live Maori performance"
"GEN24_1070480","None of these"
"GEN24_1070487","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070487","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070489","Eat Maori traditional food"
"GEN24_1070493","None of these"
"GEN24_1070509","None of these"
"GEN24_1070517","None of these"
"GEN24_1070518","None of these"
"GEN24_1070529","None of these"
"GEN24_1070547","None of these"
"GEN24_1070549","None of these"
"GEN24_1070551","Some other Maori cultural activity"
"GEN24_1070553","None of these"
"GEN24_1070557","None of these"
"GEN24_1070559","None of these"
"GEN24_1070565","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070569","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070569","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070569","Watch a live Maori performance"
"GEN24_1070574","None of these"
"GEN24_1070586","None of these"
"GEN24_1070591","See Maori art or crafts being created"
"GEN24_1070591","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070591","Some other Maori cultural activity"
"GEN24_1070591","Visit a Maori family in their home"
"GEN24_1070591","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070591","Watch a live Maori performance"
"GEN24_1070594","None of these"
"GEN24_1070597","None of these"
"GEN24_1070601","None of these"
"GEN24_1070612","Eat Maori traditional food"
"GEN24_1070612","Watch a live Maori performance"
"GEN24_1070615","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070615","Some other Maori cultural activity"
"GEN24_1070615","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070615","Watch a live Maori performance"
"GEN24_1070617","None of these"
"GEN24_1070618","None of these"
"GEN24_1070619","Eat Maori traditional food"
"GEN24_1070619","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070619","Some other Maori cultural activity"
"GEN24_1070619","Visit a Maori family in their home"
"GEN24_1070619","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070631","Eat Maori traditional food"
"GEN24_1070631","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070631","Visit a Maori family in their home"
"GEN24_1070632","None of these"
"GEN24_1070639","None of these"
"GEN24_1070645","None of these"
"GEN24_1070646","None of these"
"GEN24_1070662","None of these"
"GEN24_1070668","Some other Maori cultural activity"
"GEN24_1070673","Eat Maori traditional food"
"GEN24_1070674","Some other Maori cultural activity"
"GEN24_1070677","None of these"
"GEN24_1070689","None of these"
"GEN24_1070690","None of these"
"GEN24_1070715","None of these"
"GEN24_1070724","Some other Maori cultural activity"
"GEN24_1070727","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070731","Eat Maori traditional food"
"GEN24_1070731","Watch a live Maori performance"
"GEN24_1070737","None of these"
"GEN24_1070747","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070752","None of these"
"GEN24_1070753","None of these"
"GEN24_1070755","None of these"
"GEN24_1070759","None of these"
"GEN24_1070762","None of these"
"GEN24_1070765","See Maori art or crafts being created"
"GEN24_1070765","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070765","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070769","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070785","None of these"
"GEN24_1070792","None of these"
"GEN24_1070794","None of these"
"GEN24_1070795","None of these"
"GEN24_1070796","None of these"
"GEN24_1070799","Eat Maori traditional food"
"GEN24_1070799","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070799","Some other Maori cultural activity"
"GEN24_1070799","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070799","Watch a live Maori performance"
"GEN24_1070800","None of these"
"GEN24_1070801","None of these"
"GEN24_1070820","None of these"
"GEN24_1070828","None of these"
"GEN24_1070832","None of these"
"GEN24_1070842","None of these"
"GEN24_1070843","None of these"
"GEN24_1070851","None of these"
"GEN24_1070861","None of these"
"GEN24_1070874","None of these"
"GEN24_1070884","None of these"
"GEN24_1070894","None of these"
"GEN24_1070897","Eat Maori traditional food"
"GEN24_1070897","Watch a live Maori performance"
"GEN24_1070905","None of these"
"GEN24_1070911","Visit a Maori marae (a Maori meeting place)"
"GEN24_1070920","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070924","None of these"
"GEN24_1070940","None of these"
"GEN24_1070943","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070946","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1070957","None of these"
"GEN24_1070960","None of these"
"GEN24_1070965","None of these"
"GEN24_1070970","None of these"
"GEN24_1070983","Visit a Maori family in their home"
"GEN24_1070992","None of these"
"GEN24_1070999","None of these"
"GEN24_1071002","Visit a Maori marae (a Maori meeting place)"
"GEN24_1071006","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071006","Watch a live Maori performance"
"GEN24_1071018","Visit a Maori marae (a Maori meeting place)"
"GEN24_1071024","None of these"
"GEN24_1071031","None of these"
"GEN24_1071037","None of these"
"GEN24_1071039","None of these"
"GEN24_1071041","None of these"
"GEN24_1071045","None of these"
"GEN24_1071053","None of these"
"GEN24_1071055","None of these"
"GEN24_1071056","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071058","Some other Maori cultural activity"
"GEN24_1071105","None of these"
"GEN24_1071108","None of these"
"GEN24_1071110","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071110","Visit a Maori marae (a Maori meeting place)"
"GEN24_1071110","Watch a live Maori performance"
"GEN24_1071115","None of these"
"GEN24_1071122","See Maori art or crafts being created"
"GEN24_1071122","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071123","None of these"
"GEN24_1071126","None of these"
"GEN24_1071132","None of these"
"GEN24_1071134","None of these"
"GEN24_1071135","None of these"
"GEN24_1071141","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071152","Eat Maori traditional food"
"GEN24_1071152","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071152","Visit a Maori marae (a Maori meeting place)"
"GEN24_1071152","Watch a live Maori performance"
"GEN24_1071157","Eat Maori traditional food"
"GEN24_1071157","Watch a live Maori performance"
"GEN24_1071161","None of these"
"GEN24_1071164","Eat Maori traditional food"
"GEN24_1071164","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071174","None of these"
"GEN24_1071191","None of these"
"GEN24_1071203","Eat Maori traditional food"
"GEN24_1071203","Some other Maori cultural activity"
"GEN24_1071203","Visit a Maori family in their home"
"GEN24_1071203","Visit a Maori marae (a Maori meeting place)"
"GEN24_1071207","Watch a live Maori performance"
"GEN24_1071210","None of these"
"GEN24_1071213","None of these"
"GEN24_1071225","None of these"
"GEN24_1071233","None of these"
"GEN24_1071234","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071236","None of these"
"GEN24_1071238","None of these"
"GEN24_1071248","None of these"
"GEN24_1071256","None of these"
"GEN24_1071257","Watch a live Maori performance"
"GEN24_1071259","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1071271","None of these"
"GEN24_1071280","None of these"
"GEN24_1071287","None of these"
